Scenario,Approach,parameter,Iteration,Country,Club,tag,EV,EV_previous_round,Max_Iteration,Bool
Scenario_D,Diplomatic,qxw,31,paraguay,outside,producer,-153.449920654297,-96.9669799804688,49,No
Scenario_D,Diplomatic,qxw,11,ssa,outside,non-producer,-191.558334350586,-253.092590332031,49,No
Scenario_D,Realistic_wo_china,qxw,1,korea,inside,non-producer,-29.9227485656738,8.35494041442871,5,No
Scenario_D,Diplomatic,qo,45,nigeria,inside,non-producer,21.1276340484619,56.9245109558105,49,No
Scenario_D,Diplomatic,qo,22,restofworld,outside,non-producer,-163.768859863281,-115.812347412109,49,No
Scenario_D,Diplomatic,qo,47,bolivia,outside,producer,-5.68784523010254,-290.670379638672,49,No
Scenario_D,Diplomatic,qo,28,seasia,outside,non-producer,-496.345855712891,-298.610137939453,49,No
Scenario_D,Diplomatic,qo,48,russia,outside,non-producer,318.88623046875,-155.26220703125,49,No
Scenario_D,Realistic_wi_china,qo,0,nigeria,outside,non-producer,4.78839588165283,0,5,No
Scenario_D,Diplomatic,qxw,42,peru,inside,producer,-217.707916259766,-218.845962524414,49,No
Scenario_D,Diplomatic,qo,16,japan,inside,non-producer,-54.1695251464844,-364.944702148438,49,No
Scenario_D,Diplomatic,qxw,26,ssa,outside,non-producer,-191.558334350586,-253.092590332031,49,No
Scenario_D,Diplomatic,qxw,40,korea,inside,non-producer,-248.131134033203,-235.218353271484,49,No
Scenario_D,Diplomatic,qxw,22,argentina,inside,producer,-32.8141555786133,-25.5224609375,49,No
Scenario_D,Diplomatic,qo,43,mozambique,outside,non-producer,-4.88440036773682,-13.3202362060547,49,No
Scenario_D,Diplomatic,qxw,25,ivorycoast,inside,producer,-568.1044921875,-562.782592773438,49,No
Scenario_D,Diplomatic,qxw,48,nigeria,outside,non-producer,-5.79252529144287,9.95579433441162,49,No
Scenario_D,Diplomatic,qo,34,newzealand,inside,non-producer,19.2809925079346,78.6418304443359,49,No
Scenario_D,Diplomatic,qxw,37,madagascar,outside,non-producer,-15.4993476867676,-14.787015914917,49,No
Scenario_D,Realistic_wi_china,qo,1,korea,inside,non-producer,-78.7543487548828,8.35494041442871,5,No
Scenario_D,Diplomatic,qxw,18,angdrc,outside,producer,1.19288158416748,4.55786037445068,49,No
Scenario_D,Realistic_wi_china,qoes,4,newzealand,inside,non-producer,-27.094690322876,-29.8708381652832,5,No
Scenario_D,Idealist,qxw,1,china,inside,non-producer,-115.321380615234,80.0018310546875,5,No
Scenario_D,Realistic_wi_china,qxw,4,eastasia,outside,non-producer,-31.1283187866211,-28.3556957244873,5,No
Scenario_D,Diplomatic,qo,15,uk,inside,non-producer,-445.181701660156,-301.703460693359,49,No
Scenario_D,Diplomatic,qo,39,ivorycoast,outside,producer,-562.757080078125,-2423.65112304688,49,No
Scenario_D,Diplomatic,qxw,42,efta,inside,non-producer,-104.550247192383,-91.0830307006836,49,No
Scenario_D,Diplomatic,qxw,12,uk,inside,non-producer,-238.747100830078,-232.514175415039,49,No
Scenario_D,Diplomatic,qo,1,latinamer,outside,non-producer,138.293640136719,15.5494079589844,49,No
Scenario_D,Diplomatic,qxw,42,colombia,inside,producer,-206.421630859375,-204.808380126953,49,No
Scenario_D,Diplomatic,qo,11,nigeria,outside,non-producer,-6.80097961425781,6.83660888671875,49,No
Scenario_D,Realistic_wo_china,qoes,1,efta,inside,non-producer,-64.9951019287109,-9.65882396697998,4,No
Scenario_D,Diplomatic,qo,29,newzealand,inside,non-producer,76.5462417602539,53.8237838745117,49,No
Scenario_D,Diplomatic,qxw,19,us,inside,non-producer,869.451721191406,1122.2392578125,49,No
Scenario_D,Diplomatic,qxw,9,latinamer,outside,non-producer,-699.45556640625,-720.722534179688,49,No
Scenario_D,Diplomatic,qxw,7,china,outside,non-producer,-153.538650512695,-105.80534362793,49,No
Scenario_D,Diplomatic,qo,6,seasia,outside,non-producer,-298.610137939453,-360.5634765625,49,No
Scenario_D,Realistic_wo_china,qo,3,oceania,inside,non-producer,122.903259277344,-75.95654296875,5,No
Scenario_D,Diplomatic,qo,17,venezuela,outside,non-producer,43.4174194335938,68.0634613037109,49,No
Scenario_D,Diplomatic,qxw,15,bolivia,inside,producer,-23.2140998840332,-25.7596988677979,49,No
Scenario_D,Diplomatic,qo,4,bolivia,outside,producer,-289.975891113281,37.3605575561523,49,No
Scenario_D,Diplomatic,qoes,0,india,outside,non-producer,25.7244510650635,0,4,No
Scenario_D,Diplomatic,qxw,31,india,outside,non-producer,-106.460250854492,-97.869499206543,49,No
Scenario_D,Realistic_wi_china,qo,2,efta,inside,non-producer,-130.304412841797,-58.6599349975586,5,No
Scenario_D,Diplomatic,qo,46,seasia,outside,non-producer,-288.476776123047,-433.237823486328,49,No
Scenario_D,Diplomatic,qo,27,uruguay,outside,non-producer,-109.99430847168,65.1427536010742,49,No
Scenario_D,Diplomatic,qo,31,canada,inside,non-producer,175.764450073242,193.850219726562,49,No
Scenario_D,Diplomatic,qo,6,bolivia,outside,producer,69.0014343261719,-1.06748747825623,49,No
Scenario_D,Realistic_wi_china,qo,2,malasya,outside,producer,53.4671020507812,10.8293924331665,5,No
Scenario_D,Diplomatic,qo,11,korea,inside,non-producer,-254.705963134766,-215.947631835938,49,No
Scenario_D,Diplomatic,qo,34,seasia,outside,non-producer,-379.536804199219,-422.000274658203,49,No
Scenario_D,Realistic_wi_china,qoes,2,angdrc,outside,producer,-0.727856516838074,-12.1058731079102,5,No
Scenario_D,Realistic_wi_china,qxw,4,venezuela,outside,non-producer,-1.39921438694,-0.564302504062653,5,No
Scenario_D,Diplomatic,qo,16,korea,inside,non-producer,-148.257720947266,-372.800476074219,49,No
Scenario_D,Diplomatic,qo,8,russia,outside,non-producer,-119.957382202148,56.2036209106445,49,No
Scenario_D,Realistic_wo_china,qo,3,angdrc,outside,producer,1.50645530223846,-1.31140291690826,5,No
Scenario_D,Diplomatic,qo,29,ivorycoast,outside,producer,-551.401000976562,-2429.5966796875,49,No
Scenario_D,Diplomatic,qxw,40,uruguay,inside,non-producer,22.4721717834473,40.9064979553223,49,No
Scenario_D,Diplomatic,qo,11,malasya,outside,producer,40.6798286437988,50.0464820861816,49,No
Scenario_D,Diplomatic,qo,42,nigeria,inside,non-producer,2.42516136169434,54.9269714355469,49,No
Scenario_D,Realistic_wi_china,qoes,3,argentina,outside,producer,-352.792236328125,22.0359783172607,5,No
Scenario_D,Realistic_wo_china,qo,4,myanmar,outside,non-producer,-0.449161559343338,-1.62637913227081,5,No
Scenario_D,Diplomatic,qxw,39,myanmar,outside,non-producer,-0.93418961763382,0.973974227905273,49,No
Scenario_D,Diplomatic,qoes,1,paraguay,inside,producer,190.317428588867,-31.9806632995605,4,No
Scenario_D,Diplomatic,qo,26,venezuela,outside,non-producer,-62.5804672241211,13.1970863342285,49,No
Scenario_D,Diplomatic,qxw,26,southasia,outside,non-producer,-17.8229179382324,-19.9373817443848,49,No
Scenario_D,Diplomatic,qxw,44,indonesia,outside,producer,46.3524322509766,47.2986297607422,49,No
Scenario_D,Idealist,qo,0,bolivia,inside,producer,-15.2950115203857,0,6,No
Scenario_D,Diplomatic,qo,34,russia,outside,non-producer,318.88623046875,-155.26220703125,49,No
Scenario_D,Realistic_wi_china,qoes,0,myanmar,outside,non-producer,-0.924667358398438,0,5,No
Scenario_D,Diplomatic,qo,6,venezuela,outside,non-producer,67.3512496948242,-90.3822326660156,49,No
Scenario_D,Diplomatic,qo,27,peru,outside,producer,-215.674774169922,-223.765167236328,49,No
Scenario_D,Diplomatic,qxw,2,korea,inside,non-producer,-195.378662109375,-55.8259353637695,49,No
Scenario_D,Diplomatic,qo,39,us,inside,non-producer,1139.35986328125,1377.99731445312,49,No
Scenario_D,Diplomatic,qxw,47,malasya,outside,producer,60.4874420166016,51.3454322814941,49,No
Scenario_D,Diplomatic,qo,4,peru,inside,producer,-219.108367919922,-119.866683959961,49,No
Scenario_D,Realistic_wo_china,qxw,2,mozambique,outside,non-producer,-5.63674354553223,-3.50654792785645,5,No
Scenario_D,Idealist,qo,5,eu27,inside,non-producer,-2113.0478515625,-1392.69018554688,6,No
Scenario_D,Diplomatic,qo,44,seasia,outside,non-producer,-358.003784179688,-405.895965576172,49,No
Scenario_D,Diplomatic,qxw,8,mena,outside,non-producer,-274.225860595703,-221.937911987305,49,No
Scenario_D,Diplomatic,qo,45,china,outside,non-producer,530.052368164062,1120.19458007812,49,No
Scenario_D,Diplomatic,qo,5,canada,inside,non-producer,305.621215820312,191.987899780273,49,No
Scenario_D,Realistic_wo_china,qoes,2,nigeria,outside,non-producer,-24.2217445373535,-29.4046821594238,4,No
Scenario_D,Diplomatic,qxw,4,nigeria,outside,non-producer,9.85244464874268,-5.37786245346069,49,No
Scenario_D,Diplomatic,qo,44,korea,inside,non-producer,-148.257720947266,-372.800476074219,49,No
Scenario_D,Diplomatic,qo,47,nigeria,inside,non-producer,-26.1061611175537,-7.48109340667725,49,No
Scenario_D,Realistic_wo_china,qo,4,korea,inside,non-producer,-292.300476074219,-253.407104492188,5,No
Scenario_D,Diplomatic,qo,28,eastasia,outside,non-producer,-2.19963264465332,33.2733497619629,49,No
Scenario_D,Idealist,qxw,1,newzealand,outside,non-producer,22.9399032592773,1.55786085128784,5,No
Scenario_D,Idealist,qo,4,bolivia,inside,producer,-1.42646968364716,30.3064384460449,6,No
Scenario_D,Idealist,qo,2,malasya,outside,producer,-547.279846191406,9.83668327331543,6,No
Scenario_D,Diplomatic,qo,25,ghana,outside,producer,-488.001556396484,31.5848999023438,49,No
Scenario_D,Realistic_wi_china,qoes,2,restofworld,outside,non-producer,-230.631072998047,-53.0975532531738,5,No
Scenario_D,Diplomatic,qo,45,us,inside,non-producer,1090.01513671875,1323.79614257812,49,No
Scenario_D,Diplomatic,qoes,2,uk,inside,non-producer,258.699768066406,254.533340454102,4,No
Scenario_D,Diplomatic,qo,4,restofworld,outside,non-producer,-156.733932495117,-44.3315162658691,49,No
Scenario_D,Diplomatic,qo,4,argentina,outside,producer,-877.829895019531,60.2750015258789,49,No
Scenario_D,Diplomatic,qo,37,mozambique,outside,non-producer,-2.67666006088257,-6.37941360473633,49,No
Scenario_D,Diplomatic,qo,27,ivorycoast,inside,producer,-582.185180664062,-553.962524414062,49,No
Scenario_D,Diplomatic,qo,37,india,outside,non-producer,-47.3327865600586,-63.6826858520508,49,No
Scenario_D,Realistic_wo_china,qoes,0,nigeria,outside,non-producer,4.78839588165283,0,4,No
Scenario_D,Diplomatic,qxw,35,china,outside,non-producer,-191.69482421875,-153.538650512695,49,No
Scenario_D,Diplomatic,qoes,1,colombia,inside,producer,-11.481879234314,-58.8197860717773,4,No
Scenario_D,Diplomatic,qo,30,india,outside,non-producer,-147.001983642578,-52.9832382202148,49,No
Scenario_D,Diplomatic,qo,43,angdrc,outside,producer,-19.2008762359619,22.3957710266113,49,No
Scenario_D,Realistic_wi_china,qoes,1,madagascar,outside,non-producer,-2.49361991882324,0.404049277305603,5,No
Scenario_D,Realistic_wo_china,qxw,1,colombia,outside,producer,-190.234634399414,-58.8197860717773,5,No
Scenario_D,Diplomatic,qo,34,southasia,outside,non-producer,-31.3946647644043,-48.584056854248,49,No
Scenario_D,Realistic_wo_china,qoes,2,mexico,inside,non-producer,-489.030120849609,-0.391780167818069,4,No
Scenario_D,Diplomatic,qoes,0,uruguay,outside,non-producer,0.415789306163788,0,4,No
Scenario_D,Diplomatic,qxw,24,japan,inside,non-producer,-201.4580078125,-205.662506103516,49,No
Scenario_D,Diplomatic,qxw,22,angdrc,outside,producer,-3.73091697692871e-02,1.19288158416748,49,No
Scenario_D,Idealist,qo,4,brasil,outside,producer,-5080.3193359375,-192.549133300781,6,No
Scenario_D,Realistic_wo_china,qxw,2,bolivia,outside,producer,-8.92303371429443,-5.43906688690186,5,No
Scenario_D,Diplomatic,qxw,22,efta,inside,non-producer,-103.943656921387,-104.550247192383,49,No
Scenario_D,Idealist,qxw,2,argentina,inside,producer,-3.65784192085266,41.1810150146484,5,No
Scenario_D,Diplomatic,qxw,34,bolivia,inside,producer,-26.6108856201172,-23.2140998840332,49,No
Scenario_D,Diplomatic,qxw,33,malasya,outside,producer,58.5973129272461,60.4874420166016,49,No
Scenario_D,Idealist,qxw,4,argentina,inside,producer,-81.3316497802734,-77.1220855712891,5,No
Scenario_D,Diplomatic,qxw,4,japan,inside,non-producer,-205.200103759766,-190.340850830078,49,No
Scenario_D,Diplomatic,qxw,5,ivorycoast,outside,producer,-568.33837890625,-1107.4560546875,49,No
Scenario_D,Diplomatic,qxw,16,uk,inside,non-producer,-238.166610717773,-238.747100830078,49,No
Scenario_D,Diplomatic,qo,37,us,inside,non-producer,1993.13049316406,-559.879516601562,49,No
Scenario_D,Diplomatic,qo,42,ghana,outside,producer,-473.939178466797,-2.66256332397461,49,No
Scenario_D,Idealist,qxw,2,ssa,inside,non-producer,-388.712219238281,24.4022254943848,5,No
Scenario_D,Realistic_wi_china,qxw,4,ghana,inside,producer,-123.888816833496,-135.02507019043,5,No
Scenario_D,Diplomatic,qo,28,venezuela,outside,non-producer,23.4804878234863,67.3512496948242,49,No
Scenario_D,Diplomatic,qo,8,nigeria,inside,non-producer,-28.637228012085,-5.5911750793457,49,No
Scenario_D,Diplomatic,qo,7,canada,inside,non-producer,227.998397827148,169.391342163086,49,No
Scenario_D,Diplomatic,qoes,3,myanmar,outside,non-producer,-8.44486999511719,-7.08536911010742,4,No
Scenario_D,Diplomatic,qo,31,argentina,outside,producer,-846.938232421875,46.5633087158203,49,No
Scenario_D,Diplomatic,qo,12,myanmar,outside,non-producer,0.482162654399872,-1.61093688011169,49,No
Scenario_D,Diplomatic,qo,33,malasya,outside,producer,45.1043739318848,41.0131683349609,49,No
Scenario_D,Diplomatic,qo,44,nigeria,inside,non-producer,56.9245109558105,-26.5117378234863,49,No
Scenario_D,Realistic_wi_china,qxw,1,restofworld,outside,non-producer,-52.9939041137695,8.09985065460205,5,No
Scenario_D,Diplomatic,qxw,14,myanmar,outside,non-producer,0.973974227905273,-1.64715051651001,49,No
Scenario_D,Diplomatic,qxw,29,oceania,inside,non-producer,135.545135498047,124.287155151367,49,No
Scenario_D,Diplomatic,qo,39,japan,inside,non-producer,-197.018661499023,-233.611175537109,49,No
Scenario_D,Diplomatic,qo,25,paraguay,outside,producer,32769.1796875,54130.8515625,49,No
Scenario_D,Diplomatic,qxw,35,nigeria,outside,non-producer,9.95579433441162,-6.07343292236328,49,No
Scenario_D,Diplomatic,qxw,36,uk,inside,non-producer,-238.747100830078,-232.514175415039,49,No
Scenario_D,Diplomatic,qo,48,madagascar,outside,non-producer,-16.2199878692627,-14.6465244293213,49,No
Scenario_D,Diplomatic,qxw,2,canada,inside,non-producer,-29.7513866424561,86.3087921142578,49,No
Scenario_D,Diplomatic,qo,23,korea,inside,non-producer,-416.450012207031,-191.971710205078,49,No
Scenario_D,Diplomatic,qxw,31,ghana,inside,producer,-137.013580322266,-136.880676269531,49,No
Scenario_D,Idealist,qxw,0,malasya,outside,producer,22.3395042419434,0,5,No
Scenario_D,Realistic_wo_china,qxw,0,bolivia,outside,producer,-15.2950115203857,0,5,No
Scenario_D,Diplomatic,qo,19,efta,inside,non-producer,-132.846710205078,-119.915130615234,49,No
Scenario_D,Realistic_wo_china,qo,4,indonesia,outside,producer,48.7431716918945,47.9133453369141,5,No
Scenario_D,Diplomatic,qxw,1,southasia,outside,non-producer,8.70504188537598,2.73434090614319,49,No
Scenario_D,Realistic_wi_china,qoes,0,uruguay,outside,non-producer,0.415789306163788,0,5,No
Scenario_D,Diplomatic,qoes,1,restofworld,outside,non-producer,-255.277359008789,8.09985065460205,4,No
Scenario_D,Diplomatic,qo,4,indonesia,outside,producer,20.6438369750977,116.041412353516,49,No
Scenario_D,Idealist,qo,0,restofworld,outside,non-producer,8.09985065460205,0,6,No
Scenario_D,Realistic_wi_china,qxw,1,angdrc,outside,producer,-3.82087683677673,-1.09477496147156,5,No
Scenario_D,Diplomatic,qo,26,oceania,inside,non-producer,180.957717895508,222.235260009766,49,No
Scenario_D,Realistic_wo_china,qoes,3,canada,inside,non-producer,120.278198242188,152.829528808594,4,No
Scenario_D,Diplomatic,qo,48,eu27,inside,non-producer,1776.03503417969,452.90283203125,49,No
Scenario_D,Realistic_wo_china,qo,3,colombia,inside,producer,-160.388366699219,-136.779296875,5,No
Scenario_D,Diplomatic,qxw,9,russia,outside,non-producer,2.50136804580688,-17.4038143157959,49,No
Scenario_D,Diplomatic,qo,39,peru,outside,producer,-221.637451171875,-1662.49560546875,49,No
Scenario_D,Diplomatic,qxw,19,indonesia,outside,producer,47.2986297607422,56.9586563110352,49,No
Scenario_D,Realistic_wi_china,qo,2,myanmar,outside,non-producer,-7.6999454498291,5.59300899505615,5,No
Scenario_D,Realistic_wi_china,qo,4,angdrc,outside,producer,-7.00640344619751,-14.0099143981934,5,No
Scenario_D,Diplomatic,qo,12,brasil,outside,producer,-5081.560546875,127.459228515625,49,No
Scenario_D,Realistic_wi_china,qxw,3,restofworld,outside,non-producer,-228.498977661133,-190.881134033203,5,No
Scenario_D,Diplomatic,qo,12,seasia,outside,non-producer,-422.421997070312,-290.871520996094,49,No
Scenario_D,Diplomatic,qxw,25,colombia,inside,producer,-204.809722900391,-206.421630859375,49,No
Scenario_D,Realistic_wo_china,qo,0,newzealand,outside,non-producer,1.55786085128784,0,5,No
Scenario_D,Realistic_wi_china,qoes,3,ssa,outside,non-producer,-410.286376953125,-387.958129882812,5,No
Scenario_D,Diplomatic,qxw,25,mozambique,outside,non-producer,-6.29413509368896,-5.24545860290527,49,No
Scenario_D,Diplomatic,qoes,2,newzealand,inside,non-producer,-67.2326583862305,-83.8353042602539,4,No
Scenario_D,Diplomatic,qo,28,newzealand,inside,non-producer,53.8237838745117,10.7656707763672,49,No
Scenario_D,Diplomatic,qxw,38,madagascar,outside,non-producer,-14.3846569061279,-15.4993476867676,49,No
Scenario_D,Diplomatic,qxw,24,mozambique,outside,non-producer,-5.24545860290527,-6.77684688568115,49,No
Scenario_D,Idealist,qxw,0,restofworld,outside,non-producer,8.09985065460205,0,5,No
Scenario_D,Diplomatic,qo,12,mozambique,outside,non-producer,-5.97579336166382,-6.27100038528442,49,No
Scenario_D,Diplomatic,qo,14,ssa,outside,non-producer,-102.525924682617,-106.761016845703,49,No
Scenario_D,Diplomatic,qo,10,angdrc,outside,producer,21.3631057739258,46.50732421875,49,No
Scenario_D,Diplomatic,qxw,43,ghana,inside,producer,-137.013580322266,-136.880676269531,49,No
Scenario_D,Diplomatic,qo,36,ivorycoast,outside,producer,-405.442932128906,-2458.3671875,49,No
Scenario_D,Diplomatic,qxw,6,indonesia,outside,producer,56.9586563110352,48.1308441162109,49,No
Scenario_D,Realistic_wi_china,qoes,4,indonesia,outside,producer,14.3103466033936,17.8180160522461,5,No
Scenario_D,Diplomatic,qo,22,ghana,outside,producer,-4.9641056060791,-478.009399414062,49,No
Scenario_D,Diplomatic,qxw,4,venezuela,outside,non-producer,-2.73246240615845,-2.14022660255432,49,No
Scenario_D,Diplomatic,qxw,0,indonesia,outside,producer,-8.82216644287109,0,49,No
Scenario_D,Idealist,qxw,4,newzealand,inside,non-producer,14.9799098968506,17.9552001953125,5,No
Scenario_D,Diplomatic,qo,14,indonesia,outside,producer,98.5496368408203,127.883567810059,49,No
Scenario_D,Diplomatic,qo,5,brasil,outside,producer,-5470.4482421875,309.893493652344,49,No
Scenario_D,Diplomatic,qo,32,restofworld,outside,non-producer,-179.218338012695,-73.3433990478516,49,No
Scenario_D,Diplomatic,qxw,38,ivorycoast,outside,producer,-1107.47509765625,-568.1044921875,49,No
Scenario_D,Diplomatic,qxw,20,uk,inside,non-producer,-232.514175415039,-238.166610717773,49,No
Scenario_D,Diplomatic,qo,33,eastasia,outside,non-producer,-75.7484817504883,-27.1467247009277,49,No
Scenario_D,Diplomatic,qo,45,indonesia,outside,producer,75.5414581298828,136.200042724609,49,No
Scenario_D,Idealist,qxw,2,china,inside,non-producer,87.5411224365234,-115.321380615234,5,No
Scenario_D,Diplomatic,qxw,31,southasia,outside,non-producer,-19.9373817443848,-14.2370452880859,49,No
Scenario_D,Diplomatic,qxw,38,indonesia,outside,producer,46.3524322509766,47.2986297607422,49,No
Scenario_D,Diplomatic,qo,44,southasia,outside,non-producer,-26.4641952514648,-42.7944412231445,49,No
Scenario_D,Diplomatic,qo,38,seasia,outside,non-producer,-429.372436523438,-357.813171386719,49,No
Scenario_D,Diplomatic,qxw,45,ssa,outside,non-producer,-235.886047363281,-191.558334350586,49,No
Scenario_D,Realistic_wo_china,qxw,2,canada,inside,non-producer,-33.1638336181641,22.0698070526123,5,No
Scenario_D,Diplomatic,qo,7,oceania,inside,non-producer,255.309814453125,218.146530151367,49,No
Scenario_D,Diplomatic,qo,48,ssa,outside,non-producer,-123.051536560059,-238.977203369141,49,No
Scenario_D,Realistic_wi_china,qo,4,southasia,outside,non-producer,-18.0394592285156,-32.0628128051758,5,No
Scenario_D,Diplomatic,qxw,0,brasil,inside,producer,-135.211059570312,0,49,No
Scenario_D,Diplomatic,qo,3,china,outside,non-producer,1352.74816894531,1351.84558105469,49,No
Scenario_D,Realistic_wi_china,qo,0,colombia,inside,producer,-58.8197860717773,0,5,No
Scenario_D,Diplomatic,qxw,23,uruguay,inside,non-producer,17.0362854003906,22.4721717834473,49,No
Scenario_D,Realistic_wi_china,qo,4,uruguay,inside,non-producer,63.8610801696777,73.3852310180664,5,No
Scenario_D,Diplomatic,qo,14,latinamer,outside,non-producer,-738.732788085938,-698.81591796875,49,No
Scenario_D,Realistic_wo_china,qoes,2,ivorycoast,outside,producer,227.532455444336,285.028106689453,4,No
Scenario_D,Diplomatic,qxw,41,argentina,inside,producer,-26.4378623962402,-32.8141555786133,49,No
Scenario_D,Realistic_wi_china,qo,4,venezuela,outside,non-producer,-20.247673034668,-57.8381881713867,5,No
Scenario_D,Diplomatic,qo,28,madagascar,outside,non-producer,-13.9275550842285,-16.0130767822266,49,No
Scenario_D,Realistic_wo_china,qo,1,india,outside,non-producer,-19.9715576171875,25.7244510650635,5,No
Scenario_D,Diplomatic,qo,10,myanmar,outside,non-producer,9.78315448760986,3.17917823791504,49,No
Scenario_D,Diplomatic,qxw,18,southasia,outside,non-producer,-14.2370452880859,-17.8229179382324,49,No
Scenario_D,Diplomatic,qxw,23,argentina,inside,producer,-26.4378623962402,-32.8141555786133,49,No
Scenario_D,Diplomatic,qo,33,mena,outside,non-producer,-803.276306152344,-310.942321777344,49,No
Scenario_D,Diplomatic,qo,16,uruguay,outside,non-producer,-182.111877441406,68.9129791259766,49,No
Scenario_D,Diplomatic,qxw,29,restofworld,outside,non-producer,-175.08381652832,-174.742645263672,49,No
Scenario_D,Diplomatic,qxw,11,uruguay,inside,non-producer,17.0362854003906,22.4721717834473,49,No
Scenario_D,Diplomatic,qo,46,uk,inside,non-producer,-332.843139648438,-255.758636474609,49,No
Scenario_D,Idealist,qo,1,eastasia,inside,non-producer,-90.591682434082,3.59801864624023,6,No
Scenario_D,Diplomatic,qxw,36,argentina,inside,producer,-25.5224609375,-26.4378623962402,49,No
Scenario_D,Diplomatic,qo,1,us,outside,non-producer,498.391174316406,82.2106018066406,49,No
Scenario_D,Diplomatic,qxw,26,japan,inside,non-producer,-205.662506103516,-188.6044921875,49,No
Scenario_D,Diplomatic,qxw,19,eu27,inside,non-producer,1028.39208984375,1195.11376953125,49,No
Scenario_D,Diplomatic,qxw,30,efta,inside,non-producer,-104.550247192383,-91.0830307006836,49,No
Scenario_D,Diplomatic,qxw,12,colombia,inside,producer,-206.421630859375,-204.808380126953,49,No
Scenario_D,Diplomatic,qxw,2,ghana,inside,producer,-140.710906982422,-126.955810546875,49,No
Scenario_D,Diplomatic,qo,28,peru,outside,producer,-216.443695068359,-215.674774169922,49,No
Scenario_D,Diplomatic,qoes,1,mexico,outside,non-producer,63.8360862731934,4.53399324417114,4,No
Scenario_D,Realistic_wo_china,qxw,3,russia,outside,non-producer,-8.6394214630127,-30.7501068115234,5,No
Scenario_D,Diplomatic,qo,1,canada,outside,non-producer,139.106536865234,18.5586719512939,49,No
Scenario_D,Diplomatic,qxw,39,mexico,inside,non-producer,160.286499023438,170.002655029297,49,No
Scenario_D,Diplomatic,qo,28,nigeria,inside,non-producer,2.42516136169434,54.9269714355469,49,No
Scenario_D,Diplomatic,qxw,3,mozambique,outside,non-producer,-6.23726177215576,-5.57623386383057,49,No
Scenario_D,Diplomatic,qo,34,us,inside,non-producer,1441.51904296875,1187.58911132812,49,No
Scenario_D,Diplomatic,qo,8,mena,outside,non-producer,-663.279174804688,-226.227615356445,49,No
Scenario_D,Diplomatic,qxw,46,nigeria,outside,non-producer,-6.07343292236328,-5.79252529144287,49,No
Scenario_D,Realistic_wi_china,qoes,4,argentina,outside,producer,-358.98974609375,-352.792236328125,5,No
Scenario_D,Realistic_wo_china,qxw,0,korea,outside,non-producer,8.35494041442871,0,5,No
Scenario_D,Diplomatic,qxw,9,china,outside,non-producer,-105.80534362793,-191.69482421875,49,No
Scenario_D,Idealist,qxw,0,us,outside,non-producer,82.2106018066406,0,5,No
Scenario_D,Diplomatic,qxw,40,ghana,inside,producer,-137.013580322266,-136.880676269531,49,No
Scenario_D,Realistic_wi_china,qxw,0,efta,outside,non-producer,-9.65882396697998,0,5,No
Scenario_D,Diplomatic,qxw,31,colombia,inside,producer,-204.809722900391,-206.421630859375,49,No
Scenario_D,Diplomatic,qxw,36,newzealand,inside,non-producer,48.2791366577148,47.3762893676758,49,No
Scenario_D,Diplomatic,qxw,40,colombia,inside,producer,-204.809722900391,-206.421630859375,49,No
Scenario_D,Diplomatic,qxw,17,latinamer,outside,non-producer,-720.722534179688,-703.201110839844,49,No
Scenario_D,Diplomatic,qxw,35,brasil,inside,producer,160.559234619141,173.196868896484,49,No
Scenario_D,Realistic_wi_china,qoes,1,angdrc,outside,producer,-12.1058731079102,-1.09477496147156,5,No
Scenario_D,Realistic_wo_china,qo,2,mexico,inside,non-producer,-351.928466796875,31.0866317749023,5,No
Scenario_D,Diplomatic,qo,36,argentina,outside,producer,38.8537063598633,-770.162963867188,49,No
Scenario_D,Diplomatic,qo,25,mexico,inside,non-producer,193.7587890625,149.953125,49,No
Scenario_D,Realistic_wo_china,qo,2,paraguay,outside,producer,-27.985538482666,18.5952854156494,5,No
Scenario_D,Diplomatic,qxw,0,angdrc,outside,producer,-1.09477496147156,0,49,No
Scenario_D,Idealist,qo,0,argentina,inside,producer,-11.289083480835,0,6,No
Scenario_D,Diplomatic,qxw,8,malasya,outside,producer,60.4874420166016,51.3454322814941,49,No
Scenario_D,Diplomatic,qxw,38,japan,inside,non-producer,-205.662506103516,-188.6044921875,49,No
Scenario_D,Diplomatic,qxw,24,peru,inside,producer,-217.707916259766,-218.845962524414,49,No
Scenario_D,Diplomatic,qxw,0,uk,inside,non-producer,-23.9751110076904,0,49,No
Scenario_D,Diplomatic,qxw,30,nigeria,outside,non-producer,-5.79252529144287,9.95579433441162,49,No
Scenario_D,Diplomatic,qxw,33,eastasia,outside,non-producer,-15.7546882629395,-25.3561172485352,49,No
Scenario_D,Diplomatic,qxw,27,oceania,inside,non-producer,138.491180419922,135.545135498047,49,No
Scenario_D,Realistic_wi_china,qxw,3,seasia,outside,non-producer,-434.023681640625,-238.136901855469,5,No
Scenario_D,Realistic_wo_china,qoes,3,uruguay,outside,non-producer,-10.1533069610596,-9.61508369445801,4,No
Scenario_D,Diplomatic,qxw,36,paraguay,inside,producer,-96.9669799804688,-56.1526374816895,49,No
Scenario_D,Diplomatic,qxw,35,mena,outside,non-producer,-274.225860595703,-221.937911987305,49,No
Scenario_D,Diplomatic,qo,4,us,inside,non-producer,1282.59838867188,222.640823364258,49,No
